18,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
19,1,455.44,302.55,100.80000000000001,52.43000000000001,1,1,1.0
19,2,0.0,374.17,35.36,65.02999999999997,1,1,0.0
19,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
20,1,438.72,304.76,102.76999999999998,53.59000000000003,1,1,1.0
20,2,0.0,374.17,35.36,65.02999999999997,1,1,0.0
20,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
21,1,422.0,306.97,104.75,54.75,1,1,1.0
21,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
22,1,400.75,309.81,108.22000000000003,56.95999999999998,1,1,1.0
22,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
23,1,379.5,312.65,111.69999999999999,59.160000000000025,1,1,1.0
23,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
24,1,358.25,315.5,115.17000000000002,61.360000000000014,1,1,1.0
24,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
25,1,337.0,318.34,118.64999999999998,63.57000000000005,1,1,1.0
25,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
26,1,315.75,321.18,122.12,65.77999999999997,1,1,1.0
26,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
27,1,294.5,324.03,125.60000000000002,67.98000000000002,1,1,1.0
27,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
28,1,273.25,326.87,129.07,70.19,1,1,1.0
28,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
29,1,252.0,329.71,132.55,72.39000000000004,1,1,1.0
29,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
30,1,230.75,332.56,136.01999999999998,74.58999999999997,1,1,1.0
30,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
31,1,209.5,335.4,139.5,76.80000000000001,1,1,1.0
31,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
32,1,188.55,340.1,138.39,76.79999999999995,1,1,1.0
32,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
33,1,167.6,344.81,137.27,76.80000000000001,1,1,1.0
33,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
34,1,146.65,349.51,136.16,76.80000000000001,1,1,1.0
34,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
35,1,125.7,354.21,135.04000000000002,76.80000000000001,1,1,1.0
35,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
36,1,104.75,358.92,133.93,76.80000000000001,1,1,1.0
36,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
37,1,83.8,363.62,132.81,76.80000000000001,1,1,1.0
37,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
38,1,62.85,368.32,131.70000000000002,76.80000000000001,1,1,1.0
38,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
39,1,41.9,373.03,130.57999999999998,76.80000000000001,1,1,1.0
39,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
40,1,20.95,377.73,129.47,76.79999999999995,1,1,1.0
40,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
41,1,0.0,382.43,128.36,76.80000000000001,1,1,0.0
41,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
42,1,0.0,382.43,128.36,76.80000000000001,1,1,0.0
42,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
43,1,0.0,382.43,128.36,76.80000000000001,1,1,0.0
43,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
44,1,0.0,382.43,128.36,76.80000000000001,1,1,0.0
44,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
45,1,0.0,382.43,128.36,76.80000000000001,1,1,0.0
45,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
46,1,0.0,382.43,128.36,76.80000000000001,1,1,0.0
46,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
47,1,0.0,382.43,128.36,76.80000000000001,1,1,0.0
47,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
48,1,0.0,382.43,128.36,76.80000000000001,1,1,0.0
48,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
49,1,0.0,382.43,128.36,76.80000000000001,1,1,0.0
49,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
50,1,0.0,382.43,128.36,76.80000000000001,1,1,0.0
50,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
51,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
52,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
53,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
54,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
55,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
56,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
57,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
58,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
59,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
60,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
61,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
61,4,905.17,219.72,54.83000000000004,82.97999999999999,1,1,0.0
62,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
62,4,895.01,220.67,64.99000000000001,86.00000000000003,1,1,0.0
63,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
63,4,884.85,221.62,75.14999999999998,89.01999999999998,1,1,0.0
64,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
64,4,874.68,222.57,85.32000000000005,92.04000000000002,1,1,0.0
65,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
65,4,864.52,223.52,95.48000000000002,95.05999999999997,1,1,0.0
66,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
66,4,854.36,224.47,105.63999999999999,98.08000000000001,1,1,0.0
67,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
67,4,844.2,225.43,115.79999999999995,101.08999999999997,1,1,0.0
68,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
68,4,834.04,226.38,125.96000000000004,104.11000000000001,1,1,0.0
69,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
69,4,823.88,227.33,136.12,107.12999999999997,1,1,0.0
70,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
70,4,813.72,228.28,146.27999999999997,110.15,1,1,0.0
71,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
71,4,803.56,229.23,156.44000000000005,113.16999999999999,1,1,0.0
72,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
72,4,793.4,230.18,166.60000000000002,114.44999999999999,1,1,0.0
73,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
73,4,783.23,231.14,176.76999999999998,115.72000000000003,1,1,0.0
74,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
74,4,773.07,232.09,186.92999999999995,116.99999999999997,1,1,0.0
75,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
75,4,762.91,233.04,197.09000000000003,118.28,1,1,0.0
76,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
76,4,752.75,233.99,207.25,119.56,1,1,0.0
77,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
77,4,742.59,234.94,217.40999999999997,120.83999999999997,1,1,0.0
78,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
78,4,732.43,235.89,227.57000000000005,122.12,1,1,0.0
79,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
79,4,722.27,236.85,237.73000000000002,123.39000000000001,1,1,0.0
80,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
80,4,712.1,237.8,247.89999999999998,124.67000000000002,1,1,0.0
80,5,924.91,220.88,35.09000000000003,56.31999999999999,1,1,0.0
81,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
81,4,701.94,238.75,258.05999999999995,125.94999999999999,1,1,1.0
81,6,744.91,253.97,57.48000000000002,40.07000000000002,1,1,0.0
81,5,915.66,221.83,37.33000000000004,56.640000000000015,1,1,0.0
82,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
82,4,691.78,239.7,260.11,127.23000000000002,1,1,1.0
82,6,734.46,254.32,57.48000000000002,40.06999999999999,1,1,0.0
82,5,906.41,222.78,39.57000000000005,56.97,1,1,0.0
83,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
83,4,681.62,240.65,262.15999999999997,128.51000000000002,1,1,1.0
83,6,724.01,254.67,57.48000000000002,40.07000000000002,1,1,0.0
83,5,897.17,223.74,41.79000000000008,57.27999999999997,1,1,0.0
84,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
84,4,671.46,241.61,264.2099999999999,129.77999999999997,1,1,1.0
84,6,713.55,255.02,57.49000000000001,40.059999999999974,1,1,0.0
84,5,887.92,224.69,44.030000000000086,57.60000000000002,1,1,0.0
85,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
85,4,661.3,242.56,266.26,131.06,1,1,1.0
85,6,703.1,255.37,57.49000000000001,40.06,1,1,0.0
85,5,878.67,225.65,46.270000000000095,57.91999999999999,1,1,0.0
86,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
86,4,651.14,243.51,268.31000000000006,132.34000000000003,1,1,1.0
86,6,692.65,255.72,57.48000000000002,40.059999999999974,1,1,0.0
86,5,869.42,226.6,48.50999999999999,58.23999999999998,1,1,0.0
87,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
87,4,640.98,244.46,270.36,133.61999999999998,1,1,1.0
87,6,682.2,256.06,57.479999999999905,40.06999999999999,1,1,0.0
87,5,860.18,227.55,50.73000000000002,58.56,1,1,0.0
88,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
88,4,630.81,245.41,272.4200000000001,134.9,1,1,1.0
88,6,671.75,256.41,57.48000000000002,40.06999999999999,1,1,0.0
88,5,850.93,228.51,52.97000000000003,58.879999999999995,1,1,0.0
89,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
89,4,620.65,246.36,274.47,136.18,1,1,1.0
89,6,661.3,256.76,57.48000000000002,40.06,1,1,0.0
89,5,841.68,229.46,55.210000000000036,59.20000000000002,1,1,0.0
90,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
90,4,610.49,247.32,276.52,137.45,1,1,1.0
90,6,650.84,257.11,57.49000000000001,40.06,1,1,0.0
90,5,832.43,230.41,57.450000000000045,59.52000000000001,1,1,0.0
91,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
91,4,600.33,248.27,278.56999999999994,138.73,1,1,1.0
91,6,640.39,257.46,57.49000000000001,40.06,1,1,0.0
91,5,823.19,231.37,59.67999999999995,59.839999999999975,1,1,0.0
92,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
92,4,590.17,249.22,280.62,140.01000000000002,1,1,1.0
92,6,628.02,258.15,61.02999999999997,40.129999999999995,1,1,0.0
92,5,813.94,232.32,61.90999999999997,60.160000000000025,1,1,0.0
93,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
93,4,580.01,250.17,282.66999999999996,141.29,1,1,1.0
93,6,615.66,258.85,64.56000000000006,40.19,1,1,0.0
93,5,804.69,233.27,64.14999999999998,60.47999999999999,1,1,0.0
94,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
94,4,569.85,251.12,284.72,142.57,1,1,1.0
94,6,603.29,259.55,68.10000000000002,40.25,1,1,0.0
94,5,795.45,234.23,66.38,60.79999999999998,1,1,0.0
95,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
95,4,559.68,252.07,286.7800000000001,143.85000000000002,1,1,1.0
95,6,590.92,260.24,71.65000000000009,40.31,1,1,0.0
95,5,786.2,235.18,68.62,61.120000000000005,1,1,0.0
96,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
96,4,549.52,253.03,288.83000000000004,145.11999999999998,1,1,1.0
96,6,578.55,260.94,75.19000000000005,40.370000000000005,1,1,0.0
96,5,776.95,236.13,70.8599999999999,61.44,1,1,0.0
97,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
97,4,539.36,253.98,290.88,146.4,1,1,1.0
97,6,566.19,261.64,78.71999999999991,40.43000000000001,1,1,0.0
97,5,767.7,237.09,73.08999999999992,61.76000000000002,1,1,0.0
98,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
98,4,529.2,254.93,292.92999999999995,147.68,1,1,1.0
98,6,553.82,262.34,82.25999999999999,40.49000000000001,1,1,0.0
98,5,758.46,238.04,75.31999999999994,62.08000000000001,1,1,0.0
99,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
99,4,519.04,255.88,294.98,148.95999999999998,1,1,1.0
99,6,541.45,263.03,85.80999999999995,40.55000000000001,1,1,0.0
99,5,749.21,239.0,77.55999999999995,62.389999999999986,1,1,0.0
100,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
100,4,508.88,256.83,297.03,150.24,1,1,1.0
100,6,529.08,263.73,89.34999999999991,40.60999999999996,1,1,0.0
100,5,739.96,239.95,79.79999999999995,62.72000000000003,1,1,0.0
101,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
101,4,498.72,257.78,299.0799999999999,151.52000000000004,1,1,1.0
101,6,516.72,264.43,92.88,40.670000000000016,1,1,0.0
101,5,730.71,240.9,82.02999999999997,63.03999999999999,1,1,0.0
102,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
102,4,488.56,258.74,301.13000000000005,152.78999999999996,1,1,1.0
102,6,502.55,265.82,93.57999999999998,40.150000000000034,1,1,0.0
102,5,715.94,241.37,86.0,63.420000000000016,1,1,0.0
103,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
103,4,478.39,259.69,303.19000000000005,154.07,1,1,1.0
103,6,488.37,267.21,94.28999999999996,39.629999999999995,1,1,0.0
103,5,701.16,241.84,89.98000000000002,63.78999999999999,1,1,0.0
104,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
104,4,468.23,260.64,305.24,155.35000000000002,1,1,1.0
104,6,474.2,268.61,94.99000000000007,39.099999999999966,1,1,0.0
104,5,686.38,242.31,93.95000000000005,64.17000000000002,1,1,0.0
105,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
105,4,458.07,261.59,307.29,156.63000000000005,1,1,1.0
105,6,460.03,270.0,95.69000000000005,38.579999999999984,1,1,0.0
105,5,671.6,242.78,97.92999999999995,64.54999999999998,1,1,0.0
106,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
106,4,447.91,262.54,309.34,157.90999999999997,1,1,1.0
106,6,445.86,271.39,96.38999999999999,38.06,1,1,0.0
106,5,656.83,243.25,101.88999999999999,64.93,1,1,0.0
107,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
107,4,437.75,263.49,311.39,159.19,1,1,1.0
107,6,431.69,272.79,97.07999999999998,37.52999999999997,1,1,0.0
107,5,642.05,243.72,105.87,65.30999999999997,1,1,0.0
108,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
108,4,427.59,264.45,313.44,160.46000000000004,1,1,1.0
108,6,417.52,274.18,97.77999999999997,37.00999999999999,1,1,0.0
108,5,627.27,244.19,109.84000000000003,65.68,1,1,0.0
109,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
109,4,417.43,265.4,315.48999999999995,161.74,1,1,1.0
109,6,403.34,275.57,98.49000000000001,36.49000000000001,1,1,0.0
109,5,612.49,244.66,113.81999999999994,66.06000000000003,1,1,0.0
110,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
110,4,407.26,266.35,317.54999999999995,163.01999999999998,1,1,1.0
110,6,389.17,276.97,99.19,35.95999999999998,1,1,0.0
110,5,597.72,245.13,117.77999999999997,66.44,1,1,0.0
111,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
111,4,397.1,267.3,319.6,164.3,1,1,1.0
111,7,920.84,204.04,39.15999999999997,67.35,1,1,0.0
111,6,375.0,278.36,99.88999999999999,35.44,1,1,0.0
111,5,582.94,245.6,121.75999999999999,66.82000000000002,1,1,0.0
112,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
112,4,376.2,269.0,330.90000000000003,168.01999999999998,1,1,1.0
112,7,914.05,204.04,45.950000000000045,68.63000000000002,1,1,0.0
112,6,359.44,278.37,101.98000000000002,36.81999999999999,1,1,0.0
112,5,568.16,246.15,123.39999999999998,67.11999999999998,1,1,0.0
113,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
113,4,355.3,270.7,342.2,171.74,1,1,1.0
113,7,907.26,204.04,52.74000000000001,69.91,1,1,0.0
113,6,343.88,278.37,104.07,38.21999999999997,1,1,0.0
113,5,553.38,246.7,125.03999999999996,67.41000000000003,1,1,0.0
114,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
114,4,334.4,272.4,353.5,175.46000000000004,1,1,1.0
114,7,900.46,204.04,59.539999999999964,71.20000000000002,1,1,0.0
114,6,328.32,278.37,106.16000000000003,39.610000000000014,1,1,0.0
114,5,538.61,247.24,126.66999999999996,67.71999999999997,1,1,0.0
115,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
115,4,313.5,274.1,364.79999999999995,179.17999999999995,1,1,1.0
115,7,893.67,204.04,66.33000000000004,72.47999999999999,1,1,0.0
115,6,312.75,278.38,108.25999999999999,40.99000000000001,1,1,0.0
115,5,523.83,247.79,128.29999999999995,68.02000000000001,1,1,0.0
116,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
116,4,292.6,275.8,376.1,182.89999999999998,1,1,1.0
116,7,886.87,204.04,73.13,73.76000000000002,1,1,0.0
116,6,297.19,278.38,110.36000000000001,42.389999999999986,1,1,0.0
116,5,509.05,248.34,129.94,68.32000000000002,1,1,0.0
117,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
117,4,271.7,277.5,387.40000000000003,186.62,1,1,1.0
117,7,880.08,204.04,79.91999999999996,75.03999999999999,1,1,0.0
117,6,281.63,278.38,112.44999999999999,43.78000000000003,1,1,0.0
117,5,494.27,248.89,131.58000000000004,68.61000000000001,1,1,0.0
118,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
118,4,250.8,279.2,398.7,190.34000000000003,1,1,1.0
118,7,873.28,204.04,86.72000000000003,76.32000000000002,1,1,0.0
118,6,266.07,278.39,114.54000000000002,45.160000000000025,1,1,0.0
118,5,479.5,249.44,133.21000000000004,68.91000000000003,1,1,0.0
119,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
119,4,229.9,280.9,410.0,194.06,1,1,1.0
119,7,866.49,204.04,93.50999999999999,77.6,1,1,0.0
119,6,250.51,278.39,116.63,46.56,1,1,0.0
119,5,464.72,249.99,134.85000000000002,69.20999999999998,1,1,0.0
120,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
120,4,209.0,282.6,421.29999999999995,197.77999999999997,1,1,1.0
120,7,859.69,204.04,100.30999999999995,78.88000000000002,1,1,0.0
120,6,234.95,278.4,118.72000000000003,47.94,1,1,1.0
120,5,449.94,250.53,136.48999999999995,69.52000000000001,1,1,0.0
121,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
121,4,188.1,286.14,426.51,199.66000000000003,1,1,1.0
121,7,852.9,204.04,107.10000000000002,80.16,1,1,1.0
121,6,219.39,278.4,120.81,49.34000000000003,1,1,1.0
121,5,435.16,251.08,138.12999999999994,69.81999999999996,1,1,0.0
122,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
122,4,167.2,289.69,431.71999999999997,201.53000000000003,1,1,1.0
122,7,845.87,204.55,108.04999999999995,80.31,1,1,1.0
122,6,201.97,279.79,120.80999999999997,49.339999999999975,1,1,1.0
122,5,420.39,251.63,139.75,70.11000000000001,1,1,0.0
123,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
123,4,146.3,293.23,436.93,203.40999999999997,1,1,1.0
123,7,838.85,205.05,109.0,80.46999999999997,1,1,1.0
123,6,184.55,281.19,120.81,49.329999999999984,1,1,1.0
123,5,405.61,252.18,141.39,70.40999999999997,1,1,0.0
124,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
124,4,125.4,296.77,442.14,205.29000000000002,1,1,1.0
124,7,831.82,205.56,109.94999999999993,80.62,1,1,1.0
124,6,167.13,282.58,120.81,49.34000000000003,1,1,1.0
124,5,390.83,252.73,143.03000000000003,70.71000000000001,1,1,0.0
125,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
125,4,104.5,300.32,447.35,207.16000000000003,1,1,1.0
125,7,824.8,206.07,110.90000000000009,80.75999999999999,1,1,1.0
125,6,149.71,283.97,120.80999999999997,49.339999999999975,1,1,1.0
125,5,376.05,253.28,144.67000000000002,71.01000000000002,1,1,0.0
126,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
126,4,83.6,303.86,452.55999999999995,209.03999999999996,1,1,1.0
126,7,817.77,206.57,111.85000000000002,80.92000000000002,1,1,1.0
126,6,132.29,285.37,120.81,49.329999999999984,1,1,1.0
126,5,361.28,253.82,146.3,71.32,1,1,0.0
127,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
127,4,62.7,307.4,457.77000000000004,210.92000000000007,1,1,1.0
127,7,810.74,207.08,112.80999999999995,81.06999999999996,1,1,1.0
127,6,114.87,286.76,120.81,49.34000000000003,1,1,1.0
127,5,346.5,254.37,147.94,71.61000000000001,1,1,0.0
128,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
128,4,41.8,310.95,462.97999999999996,212.79000000000002,1,1,1.0
128,7,803.72,207.59,113.75,81.22,1,1,1.0
128,6,97.45,288.16,120.80999999999999,49.329999999999984,1,1,1.0
128,5,331.72,254.92,149.57999999999998,71.91,1,1,0.0
129,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
129,4,20.9,314.49,468.19,214.66999999999996,1,1,1.0
129,7,796.69,208.09,114.70999999999992,81.38000000000002,1,1,1.0
129,6,80.03,289.55,120.82,49.329999999999984,1,1,1.0
129,5,316.94,255.47,151.22000000000003,72.21000000000001,1,1,0.0
130,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
130,4,0.0,318.03,473.41,216.55000000000007,1,1,1.0
130,7,789.67,208.6,115.65000000000009,81.53,1,1,1.0
130,6,62.61,290.94,120.82000000000001,49.339999999999975,1,1,1.0
130,5,302.17,256.02,152.83999999999997,72.50999999999999,1,1,0.0
131,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
131,4,0.0,320.7,460.6,219.3,1,1,0.0
131,7,782.64,209.11,116.61000000000001,81.66999999999996,1,1,1.0
131,6,45.19,292.34,120.82,49.33000000000004,1,1,1.0
131,5,287.39,256.57,154.48000000000002,72.81,1,1,0.0
132,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
132,4,0.0,324.16,440.16,215.83999999999997,1,1,0.0
132,7,775.61,209.62,117.55999999999995,81.82,1,1,1.0
132,6,36.15,295.12,114.06,49.339999999999975,1,1,1.0
132,5,272.61,257.11,156.12,73.11000000000001,1,1,0.0
133,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
133,4,0.0,327.63,419.73,212.37,1,1,0.0
133,7,768.59,210.12,118.50999999999999,81.98000000000002,1,1,1.0
133,6,27.12,297.91,107.29999999999998,49.339999999999975,1,1,1.0
133,5,257.83,257.66,157.76,73.40999999999997,1,1,0.0
134,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
134,4,0.0,331.09,399.29,208.91000000000003,1,1,0.0
134,7,761.56,210.63,119.46000000000004,82.13,1,1,1.0
134,6,18.08,300.7,100.55,49.329999999999984,1,1,1.0
134,5,243.06,258.21,159.39,73.71000000000004,1,1,0.0
135,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
135,4,0.0,334.55,378.85,205.45,1,1,0.0
135,7,754.54,211.14,120.40000000000009,82.28000000000003,1,1,1.0
135,6,9.04,303.48,93.78999999999999,49.339999999999975,1,1,1.0
135,5,228.28,258.76,161.03,74.00999999999999,1,1,0.0
136,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
136,4,0.0,338.02,358.42,201.98000000000002,1,1,0.0
136,7,747.51,211.64,121.36000000000001,82.44,1,1,1.0
136,6,0.0,306.27,87.04,49.34000000000003,1,1,0.0
136,5,213.5,259.31,162.67000000000002,74.30000000000001,1,1,0.0
137,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
137,4,0.0,341.48,337.98,198.51999999999998,1,1,0.0
137,7,740.48,212.15,122.30999999999995,82.59,1,1,1.0
137,6,0.0,306.68,69.01,49.329999999999984,1,1,0.0
137,5,198.73,259.86,164.29,74.59999999999997,1,1,0.0
138,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
138,4,0.0,344.94,317.54,195.06,1,1,0.0
138,7,733.46,212.66,123.25999999999999,82.72999999999999,1,1,1.0
138,6,0.0,307.08,50.98,49.34000000000003,1,1,0.0
138,5,183.95,260.4,165.93,74.91000000000003,1,1,0.0
139,3,207.23,243.52,103.94000000000003,52.84,1,1,1.0
139,4,0.0,348.41,297.11,191.58999999999997,1,1,0.0
139,7,726.43,213.16,124.21000000000004,82.89000000000001,1,1,1.0
139,6,0.0,307.49,32.95,49.339999999999975,1,1,0.0
